filename|arousal|valence
04660.flac|Init|Init
04661.flac|Init|Init
04662.flac|Init|Init
04663.flac|Init|Init
04664.flac|Init|Init
04665.flac|Init|Init
04666.flac|Init|Init
04667.flac|Init|Init
04668.flac|Init|Init
04669.flac|Init|Init
04670.flac|Init|Init
04671.flac|Init|Init
04672.flac|Init|Init
04673.flac|Init|Init
04674.flac|Init|Init
04675.flac|Init|Init
04676.flac|Init|Init
04677.flac|Init|Init
04678.flac|Init|Init
04679.flac|Init|Init
04680.flac|Init|Init
04681.flac|Init|Init
04682.flac|Init|Init
04683.flac|Init|Init
04684.flac|Init|Init
04685.flac|Init|Init
04686.flac|Init|Init
04687.flac|Init|Init
04688.flac|Init|Init
04689.flac|Init|Init
04690.flac|Init|Init
04691.flac|Init|Init
04692.flac|Init|Init
04693.flac|Init|Init
04694.flac|Init|Init
04695.flac|Init|Init
04696.flac|Init|Init
04697.flac|Init|Init
04698.flac|Init|Init
04699.flac|Init|Init
04700.flac|Init|Init
04701.flac|Init|Init
04702.flac|Init|Init
04703.flac|Init|Init
04704.flac|Init|Init
04705.flac|Init|Init
04706.flac|Init|Init
04707.flac|Init|Init
04708.flac|Init|Init
04709.flac|Init|Init
04710.flac|Init|Init
04711.flac|Init|Init
04712.flac|Init|Init
04713.flac|Init|Init
04714.flac|Init|Init
04715.flac|Init|Init
04716.flac|Init|Init
04717.flac|Init|Init
04718.flac|Init|Init
04719.flac|Init|Init
04720.flac|Init|Init
04721.flac|Init|Init
04722.flac|Init|Init
04723.flac|Init|Init
04724.flac|Init|Init
04725.flac|Init|Init
04726.flac|Init|Init
04727.flac|Init|Init
04728.flac|Init|Init
04729.flac|Init|Init
04730.flac|Init|Init
04731.flac|Init|Init
04732.flac|Init|Init
04733.flac|Init|Init
04734.flac|Init|Init
04735.flac|Init|Init
04736.flac|Init|Init
04737.flac|Init|Init
04738.flac|Init|Init
04739.flac|Init|Init
04740.flac|Init|Init
04741.flac|Init|Init
04742.flac|Init|Init
04743.flac|Init|Init
04744.flac|Init|Init
04745.flac|Init|Init
04746.flac|Init|Init
04747.flac|Init|Init
04748.flac|Init|Init
04749.flac|Init|Init
04750.flac|Init|Init
04751.flac|Init|Init
04752.flac|Init|Init
04753.flac|Init|Init
04754.flac|Init|Init
04755.flac|Init|Init
04756.flac|Init|Init
04757.flac|Init|Init
04758.flac|Init|Init
04759.flac|Init|Init
04760.flac|Init|Init
04761.flac|Init|Init
04762.flac|Init|Init
04763.flac|Init|Init
04764.flac|Init|Init
04765.flac|Init|Init
04766.flac|Init|Init
04767.flac|Init|Init
04768.flac|Init|Init
04769.flac|Init|Init
04770.flac|Init|Init
04771.flac|Init|Init
04772.flac|Init|Init
04773.flac|Init|Init
04774.flac|Init|Init
04775.flac|Init|Init
04776.flac|Init|Init
04777.flac|Init|Init
04778.flac|Init|Init
04779.flac|Init|Init
04780.flac|Init|Init
04781.flac|Init|Init
04782.flac|Init|Init
04783.flac|Init|Init
04784.flac|Init|Init
04785.flac|Init|Init
04786.flac|Init|Init
04787.flac|Init|Init
04788.flac|Init|Init
04789.flac|Init|Init
04790.flac|Init|Init
04791.flac|Init|Init
04792.flac|Init|Init
04793.flac|Init|Init
04794.flac|Init|Init
04795.flac|Init|Init
04796.flac|Init|Init
04797.flac|Init|Init
04798.flac|Init|Init
04799.flac|Init|Init
04800.flac|Init|Init
04801.flac|Init|Init
04802.flac|Init|Init
04803.flac|Init|Init
04804.flac|Init|Init
04805.flac|Init|Init
04806.flac|Init|Init
04807.flac|Init|Init
04808.flac|Init|Init
04809.flac|Init|Init
04810.flac|Init|Init
04811.flac|Init|Init
04812.flac|Init|Init
04813.flac|Init|Init
04814.flac|Init|Init
04815.flac|Init|Init
04816.flac|Init|Init
04817.flac|Init|Init
04818.flac|Init|Init
04819.flac|Init|Init
04820.flac|Init|Init
04821.flac|Init|Init
04822.flac|Init|Init
04823.flac|Init|Init
04824.flac|Init|Init
04825.flac|Init|Init
04826.flac|Init|Init
04827.flac|Init|Init
04828.flac|Init|Init
04829.flac|Init|Init
04830.flac|Init|Init
04831.flac|Init|Init
04832.flac|Init|Init
04833.flac|Init|Init
04834.flac|Init|Init
04835.flac|Init|Init
04836.flac|Init|Init
04837.flac|Init|Init
04838.flac|Init|Init
04839.flac|Init|Init
04840.flac|Init|Init
04841.flac|Init|Init
04842.flac|Init|Init
04843.flac|Init|Init
04844.flac|Init|Init
04845.flac|Init|Init
04846.flac|Init|Init
04847.flac|Init|Init
04848.flac|Init|Init
04849.flac|Init|Init
04850.flac|Init|Init
04851.flac|Init|Init
04852.flac|Init|Init
04853.flac|Init|Init
04854.flac|Init|Init
04855.flac|Init|Init
04856.flac|Init|Init
04857.flac|Init|Init
04858.flac|Init|Init
04859.flac|Init|Init
04860.flac|Init|Init
04861.flac|Init|Init
04862.flac|Init|Init
04863.flac|Init|Init
04864.flac|Init|Init
04865.flac|Init|Init
04866.flac|Init|Init
04867.flac|Init|Init
04868.flac|Init|Init
04869.flac|Init|Init
04870.flac|Init|Init
04871.flac|Init|Init
04872.flac|Init|Init
04873.flac|Init|Init
04874.flac|Init|Init
04875.flac|Init|Init
04876.flac|Init|Init
04877.flac|Init|Init
04878.flac|Init|Init
04879.flac|Init|Init
04880.flac|Init|Init
04881.flac|Init|Init
04882.flac|Init|Init
04883.flac|Init|Init
04884.flac|Init|Init
04885.flac|Init|Init
04886.flac|Init|Init
04887.flac|Init|Init
04888.flac|Init|Init
04889.flac|Init|Init
04890.flac|Init|Init
04891.flac|Init|Init
04892.flac|Init|Init
04893.flac|Init|Init
04894.flac|Init|Init
04895.flac|Init|Init
04896.flac|Init|Init
04897.flac|Init|Init
04898.flac|Init|Init
04899.flac|Init|Init
04900.flac|Init|Init
04901.flac|Init|Init
04902.flac|Init|Init
04903.flac|Init|Init
04904.flac|Init|Init
04905.flac|Init|Init
04906.flac|Init|Init
04907.flac|Init|Init
04908.flac|Init|Init
04909.flac|Init|Init
04910.flac|Init|Init
04911.flac|Init|Init
04912.flac|Init|Init
04913.flac|Init|Init
04914.flac|Init|Init
04915.flac|Init|Init
04916.flac|Init|Init
04917.flac|Init|Init
04918.flac|Init|Init
04919.flac|Init|Init
04920.flac|Init|Init
04921.flac|Init|Init
04922.flac|Init|Init
04923.flac|Init|Init
04924.flac|Init|Init
04925.flac|Init|Init
04926.flac|Init|Init
04927.flac|Init|Init
04928.flac|Init|Init
04929.flac|Init|Init
04930.flac|Init|Init
04931.flac|Init|Init
04932.flac|Init|Init
04933.flac|Init|Init
04934.flac|Init|Init
04935.flac|Init|Init
04936.flac|Init|Init
04937.flac|Init|Init
04938.flac|Init|Init
04939.flac|Init|Init
04940.flac|Init|Init
04941.flac|Init|Init
04942.flac|Init|Init
04943.flac|Init|Init
04944.flac|Init|Init
04945.flac|Init|Init
04946.flac|Init|Init
04947.flac|Init|Init
04948.flac|Init|Init
04949.flac|Init|Init
04950.flac|Init|Init
04951.flac|Init|Init
04952.flac|Init|Init
04953.flac|Init|Init
04954.flac|Init|Init
04955.flac|Init|Init
04956.flac|Init|Init
04957.flac|Init|Init
04958.flac|Init|Init
04959.flac|Init|Init
04960.flac|Init|Init
04961.flac|Init|Init
04962.flac|Init|Init
04963.flac|Init|Init
04964.flac|Init|Init
04965.flac|Init|Init
04966.flac|Init|Init
04967.flac|Init|Init
04968.flac|Init|Init
04969.flac|Init|Init
04970.flac|Init|Init
04971.flac|Init|Init
04972.flac|Init|Init
04973.flac|Init|Init
04974.flac|Init|Init
04975.flac|Init|Init
04976.flac|Init|Init
04977.flac|Init|Init
04978.flac|Init|Init
04979.flac|Init|Init
04980.flac|Init|Init
04981.flac|Init|Init
04982.flac|Init|Init
04983.flac|Init|Init
04984.flac|Init|Init
04985.flac|Init|Init
04986.flac|Init|Init
04987.flac|Init|Init
04988.flac|Init|Init
04989.flac|Init|Init
04990.flac|Init|Init
04991.flac|Init|Init
04992.flac|Init|Init
04993.flac|Init|Init
04994.flac|Init|Init
04995.flac|Init|Init
04996.flac|Init|Init
04997.flac|Init|Init
04998.flac|Init|Init
04999.flac|Init|Init
05000.flac|Init|Init
05001.flac|Init|Init
05002.flac|Init|Init
05003.flac|Init|Init
05004.flac|Init|Init
05005.flac|Init|Init
05006.flac|Init|Init
05007.flac|Init|Init
05008.flac|Init|Init
05009.flac|Init|Init
05010.flac|Init|Init
05011.flac|Init|Init
05012.flac|Init|Init
05013.flac|Init|Init
05014.flac|Init|Init
05015.flac|Init|Init
05016.flac|Init|Init
05017.flac|Init|Init
05018.flac|Init|Init
05019.flac|Init|Init
05020.flac|Init|Init
05021.flac|Init|Init
05022.flac|Init|Init
05023.flac|Init|Init
05024.flac|Init|Init
05025.flac|Init|Init
05026.flac|Init|Init
05027.flac|Init|Init
05028.flac|Init|Init
05029.flac|Init|Init
05030.flac|Init|Init
05031.flac|Init|Init
05032.flac|Init|Init
05033.flac|Init|Init
05034.flac|Init|Init
05035.flac|Init|Init
05036.flac|Init|Init
05037.flac|Init|Init
05038.flac|Init|Init
05039.flac|Init|Init
05040.flac|Init|Init
05041.flac|Init|Init
05042.flac|Init|Init
05043.flac|Init|Init
05044.flac|Init|Init
05045.flac|Init|Init
05046.flac|Init|Init
05047.flac|Init|Init
05048.flac|Init|Init
05049.flac|Init|Init
05050.flac|Init|Init
05051.flac|Init|Init
05052.flac|Init|Init
05053.flac|Init|Init
05054.flac|Init|Init
05055.flac|Init|Init
05056.flac|Init|Init
05057.flac|Init|Init
05058.flac|Init|Init
05059.flac|Init|Init
05060.flac|Init|Init
05061.flac|Init|Init
05062.flac|Init|Init
05063.flac|Init|Init
05064.flac|Init|Init
05065.flac|Init|Init
05066.flac|Init|Init
05067.flac|Init|Init
05068.flac|Init|Init
05069.flac|Init|Init
05070.flac|Init|Init
05071.flac|Init|Init
05072.flac|Init|Init
05073.flac|Init|Init
05074.flac|Init|Init
05075.flac|Init|Init
05076.flac|Init|Init
05077.flac|Init|Init
05078.flac|Init|Init
05079.flac|Init|Init
05080.flac|Init|Init
05081.flac|Init|Init
05082.flac|Init|Init
05083.flac|Init|Init
05084.flac|Init|Init
05085.flac|Init|Init
05086.flac|Init|Init
05087.flac|Init|Init
05088.flac|Init|Init
05089.flac|Init|Init
05090.flac|Init|Init
05091.flac|Init|Init
05092.flac|Init|Init
05093.flac|Init|Init
05094.flac|Init|Init
05095.flac|Init|Init
05096.flac|Init|Init
05097.flac|Init|Init
05098.flac|Init|Init
05099.flac|Init|Init
05100.flac|Init|Init
05101.flac|Init|Init
05102.flac|Init|Init
05103.flac|Init|Init
05104.flac|Init|Init
05105.flac|Init|Init
05106.flac|Init|Init
05107.flac|Init|Init
05108.flac|Init|Init
05109.flac|Init|Init
05110.flac|Init|Init
05111.flac|Init|Init
05112.flac|Init|Init
05113.flac|Init|Init
05114.flac|Init|Init
05115.flac|Init|Init
05116.flac|Init|Init
05117.flac|Init|Init
05118.flac|Init|Init
05119.flac|Init|Init
05120.flac|Init|Init
05121.flac|Init|Init
05122.flac|Init|Init
05123.flac|Init|Init
05124.flac|Init|Init
05125.flac|Init|Init
05126.flac|Init|Init
05127.flac|Init|Init
05128.flac|Init|Init
05129.flac|Init|Init
05130.flac|Init|Init
05131.flac|Init|Init
05132.flac|Init|Init
05133.flac|Init|Init
05134.flac|Init|Init
05135.flac|Init|Init
05136.flac|Init|Init
05137.flac|Init|Init
05138.flac|Init|Init
05139.flac|Init|Init
05140.flac|Init|Init
05141.flac|Init|Init
05142.flac|Init|Init
05143.flac|Init|Init
05144.flac|Init|Init
05145.flac|Init|Init
05146.flac|Init|Init
05147.flac|Init|Init
05148.flac|Init|Init
05149.flac|Init|Init
05150.flac|Init|Init
05151.flac|Init|Init
05152.flac|Init|Init
05153.flac|Init|Init
05154.flac|Init|Init
05155.flac|Init|Init
05156.flac|Init|Init
05157.flac|Init|Init
05158.flac|Init|Init
05159.flac|Init|Init
05160.flac|Init|Init
05161.flac|Init|Init
05162.flac|Init|Init
05163.flac|Init|Init
05164.flac|Init|Init
05165.flac|Init|Init
05166.flac|Init|Init
05167.flac|Init|Init
05168.flac|Init|Init
05169.flac|Init|Init
05170.flac|Init|Init
05171.flac|Init|Init
05172.flac|Init|Init
05173.flac|Init|Init
05174.flac|Init|Init
05175.flac|Init|Init
05176.flac|Init|Init
05177.flac|Init|Init
05178.flac|Init|Init
05179.flac|Init|Init
05180.flac|Init|Init
05181.flac|Init|Init
05182.flac|Init|Init
05183.flac|Init|Init
05184.flac|Init|Init
05185.flac|Init|Init
05186.flac|Init|Init
05187.flac|Init|Init
05188.flac|Init|Init
05189.flac|Init|Init
05190.flac|Init|Init
05191.flac|Init|Init
05192.flac|Init|Init
05193.flac|Init|Init
05194.flac|Init|Init
05195.flac|Init|Init
05196.flac|Init|Init
05197.flac|Init|Init
05198.flac|Init|Init
05199.flac|Init|Init
05200.flac|Init|Init
05201.flac|Init|Init
05202.flac|Init|Init
05203.flac|Init|Init
05204.flac|Init|Init
05205.flac|Init|Init
05206.flac|Init|Init
05207.flac|Init|Init
05208.flac|Init|Init
05209.flac|Init|Init
05210.flac|Init|Init
05211.flac|Init|Init
05212.flac|Init|Init
05213.flac|Init|Init
05214.flac|Init|Init
05215.flac|Init|Init
05216.flac|Init|Init
05217.flac|Init|Init
05218.flac|Init|Init
05219.flac|Init|Init
05220.flac|Init|Init
05221.flac|Init|Init
05222.flac|Init|Init
05223.flac|Init|Init
05224.flac|Init|Init
05225.flac|Init|Init
05226.flac|Init|Init
05227.flac|Init|Init
05228.flac|Init|Init
05229.flac|Init|Init
05230.flac|Init|Init
05231.flac|Init|Init
05232.flac|Init|Init
05233.flac|Init|Init
05234.flac|Init|Init
05235.flac|Init|Init
05236.flac|Init|Init
05237.flac|Init|Init
05238.flac|Init|Init
05239.flac|Init|Init
05240.flac|Init|Init
05241.flac|Init|Init
05242.flac|Init|Init
05243.flac|Init|Init
05244.flac|Init|Init
05245.flac|Init|Init
05246.flac|Init|Init
05247.flac|Init|Init
05248.flac|Init|Init
05249.flac|Init|Init
05250.flac|Init|Init
05251.flac|Init|Init
05252.flac|Init|Init
05253.flac|Init|Init
05254.flac|Init|Init
05255.flac|Init|Init
05256.flac|Init|Init
05257.flac|Init|Init
05258.flac|Init|Init
05259.flac|Init|Init
05260.flac|Init|Init
05261.flac|Init|Init
05262.flac|Init|Init
05263.flac|Init|Init
05264.flac|Init|Init
05265.flac|Init|Init
05266.flac|Init|Init
05267.flac|Init|Init
05268.flac|Init|Init
05269.flac|Init|Init
05270.flac|Init|Init
05271.flac|Init|Init
05272.flac|Init|Init
05273.flac|Init|Init
05274.flac|Init|Init
05275.flac|Init|Init
05276.flac|Init|Init
05277.flac|Init|Init
05278.flac|Init|Init
05279.flac|Init|Init
